frame,landmark,x,y,z
91,99,0.4774145483970642,0.6142154932022095,-0.0301421619951725
91,100,0.44680607318878174,0.545000433921814,-0.0025067066308110952
91,101,0.4274420738220215,0.5576076507568359,0.002114625880494714
91,102,0.4532749652862549,0.5921590924263,-0.021207518875598907
91,103,0.39494913816452026,0.35435402393341064,0.031758688390254974
91,104,0.4020329713821411,0.3792732357978821,0.01369627844542265
91,105,0.4074268937110901,0.3991895318031311,-0.0009156993473879993
91,106,0.4518580436706543,0.7083000540733337,-0.0038268209900707006
91,107,0.4607999324798584,0.400740385055542,-0.020922627300024033
91,108,0.4593488276004791,0.3692971467971802,-0.013475063256919384
91,109,0.4550231099128723,0.32678765058517456,-0.005497051868587732
91,110,0.4107076823711395,0.4964618682861328,0.01845277100801468
91,111,0.3816288411617279,0.5182231664657593,0.037344977259635925
91,112,0.45863765478134155,0.4917178153991699,0.009547984227538109
91,113,0.39313971996307373,0.4647764265537262,0.024960145354270935
91,114,0.4675692319869995,0.5215356349945068,-0.011825503781437874
91,115,0.46300479769706726,0.5875099897384644,-0.043897856026887894
91,116,0.371737003326416,0.5323742032051086,0.05151297152042389
91,117,0.38906651735305786,0.5307984948158264,0.02576085925102234
91,118,0.4040704369544983,0.5376899242401123,0.013451282866299152
91,119,0.427463561296463,0.5343143343925476,0.00703621469438076
91,120,0.44448360800743103,0.5263242125511169,0.003480135928839445
91,121,0.45721280574798584,0.5174847841262817,-0.00018066848861053586
91,122,0.4829805791378021,0.49631306529045105,-0.024888083338737488
91,123,0.3748120069503784,0.5712624788284302,0.04784979671239853
91,124,0.38386017084121704,0.46183428168296814,0.031418394297361374
91,125,0.4886760413646698,0.6088902950286865,-0.05707855150103569
91,126,0.4599468410015106,0.5530740022659302,-0.012676684185862541
91,127,0.36169910430908203,0.49342507123947144,0.12675464153289795
91,128,0.4666321873664856,0.5070265531539917,-0.0022121272049844265
91,129,0.4526517391204834,0.5927491188049316,-0.009380619041621685
91,130,0.4008375406265259,0.47896093130111694,0.028222812339663506
91,131,0.46241289377212524,0.5746954083442688,-0.03929250314831734
91,132,0.37445884943008423,0.61928790807724,0.12923511862754822
91,133,0.4588392376899719,0.48517629504203796,0.012698112055659294
91,134,0.4722869098186493,0.5635146498680115,-0.05142606049776077
91,135,0.4074942171573639,0.7104019522666931,0.04959983006119728
91,136,0.41069573163986206,0.728940486907959,0.07143427431583405
91,137,0.36624646186828613,0.5741501450538635,0.09188216924667358
91,138,0.393349826335907,0.6856906414031982,0.06611974537372589
91,139,0.3679070472717285,0.45847296714782715,0.07366194576025009
91,140,0.45236319303512573,0.7691100835800171,0.008676044642925262
91,141,0.49016568064689636,0.612941324710846,-0.041203659027814865
91,142,0.4493372142314911,0.5671065449714661,-0.007917900569736958
91,143,0.37290510535240173,0.4952126145362854,0.05588693171739578
91,144,0.4212014079093933,0.4884188771247864,0.013589555397629738
91,145,0.43046680092811584,0.49020421504974365,0.010183986276388168
91,146,0.4554852843284607,0.6878061890602112,-0.0027350278105586767
91,147,0.3792526125907898,0.6079780459403992,0.0512588769197464
91,148,0.47380194067955017,0.7920858860015869,0.011341693811118603
91,149,0.441129207611084,0.7687177062034607,0.03747735172510147
91,150,0.42741045355796814,0.7525972127914429,0.05231668800115585
91,151,0.49373769760131836,0.36882835626602173,-0.01765342243015766
91,152,0.4980068802833557,0.7949833273887634,0.006720454897731543
91,153,0.4399647116661072,0.48974302411079407,0.009233406744897366
91,154,0.4490927457809448,0.48792213201522827,0.010488857515156269
91,155,0.45534104108810425,0.48669248819351196,0.01276431605219841
91,156,0.3760440945625305,0.45916736125946045,0.04420691356062889
91,157,0.4490277171134949,0.47464001178741455,0.008563886396586895
91,158,0.43897294998168945,0.4709395170211792,0.0069851018488407135
91,159,0.4290331304073334,0.4701162576675415,0.008075489662587643
91,160,0.4195020794868469,0.47167545557022095,0.011544588021934032
91,161,0.4134764075279236,0.4742858409881592,0.0156954824924469
91,162,0.3625255525112152,0.4505263566970825,0.10724011063575745
91,163,0.4151642620563507,0.4856114089488983,0.01782490313053131
91,164,0.49519672989845276,0.6314973831176758,-0.03168647736310959
91,165,0.4554208219051361,0.6390982270240784,-0.01795610971748829
91,166,0.4655212163925171,0.6023193597793579,-0.032149478793144226
91,167,0.4780643880367279,0.6329332590103149,-0.02998131327331066
91,168,0.4947740435600281,0.4659695625305176,-0.02122955396771431
91,169,0.42256268858909607,0.7339568138122559,0.036500196903944016
91,170,0.4369996190071106,0.7516061067581177,0.023252416402101517
91,171,0.4722830653190613,0.7815835475921631,-0.004350115545094013
91,172,0.3972381353378296,0.7018991708755493,0.09510044753551483
91,173,0.4558113217353821,0.4806755781173706,0.011070838198065758
91,174,0.4751865863800049,0.5270504951477051,-0.02890736423432827
91,175,0.4973229169845581,0.7840757369995117,-0.008593364618718624
91,176,0.4559116065502167,0.7825736999511719,0.022109972313046455
91,177,0.37248194217681885,0.6143478155136108,0.08941396325826645
91,178,0.4778032600879669,0.676838219165802,-0.01638816110789776
91,179,0.47545722126960754,0.6836225986480713,-0.01825939677655697
91,180,0.47357824444770813,0.6923343539237976,-0.020757658407092094
91,181,0.47218838334083557,0.7031046152114868,-0.019476329907774925
91,182,0.46454742550849915,0.7187981605529785,-0.010853208601474762
91,183,0.4599556028842926,0.678584098815918,-0.004836093634366989
91,184,0.457101047039032,0.6772038340568542,-0.004707698710262775
91,185,0.4545985460281372,0.6753926873207092,-0.004604731686413288
91,186,0.43600380420684814,0.6635175943374634,-0.001806629472412169
91,187,0.39346206188201904,0.6185172200202942,0.02563399076461792
91,188,0.4754090905189514,0.507626473903656,-0.01747320219874382
91,189,0.46735355257987976,0.46790075302124023,0.003366699442267418
91,190,0.46020880341529846,0.472298264503479,0.008627617731690407
91,191,0.4626827836036682,0.67970871925354,-0.0037024901248514652
91,192,0.3953518271446228,0.6614865064620972,0.043218161910772324
91,193,0.47805532813072205,0.465531587600708,-0.012534059584140778
91,194,0.4588487148284912,0.7354033589363098,-0.004227892495691776
91,195,0.4944499433040619,0.5328066349029541,-0.05197930335998535
91,196,0.4833522140979767,0.5171281099319458,-0.03734489157795906
91,197,0.494587242603302,0.5129004120826721,-0.04069042578339577
91,198,0.46650800108909607,0.5574082136154175,-0.02871769666671753
91,199,0.4967705011367798,0.767208993434906,-0.015316557139158249
91,200,0.49639278650283813,0.7459701895713806,-0.015565618872642517
91,201,0.47693705558776855,0.7449979186058044,-0.012276669964194298
91,202,0.43174120783805847,0.7035818099975586,0.010686245746910572
91,203,0.4428861737251282,0.6072091460227966,-0.006164539605379105
91,204,0.4441836476325989,0.7218866944313049,0.0035843225196003914
91,205,0.41697290539741516,0.6033806800842285,0.0002603968605399132
91,206,0.4325212240219116,0.625238835811615,-0.003718023654073477
91,207,0.4082464277744293,0.6329629421234131,0.010236207395792007
91,208,0.4733034670352936,0.7653687596321106,-0.010809598490595818
91,209,0.45943406224250793,0.5682640671730042,-0.019868405535817146
91,210,0.423778235912323,0.7157639265060425,0.022562215104699135
91,211,0.4386727511882782,0.7350684404373169,0.013316870667040348
91,212,0.4216052293777466,0.6813859343528748,0.013171923346817493
91,213,0.38442933559417725,0.6388331651687622,0.05488434433937073
91,214,0.4090576469898224,0.682362973690033,0.025810569524765015
91,215,0.3805980980396271,0.6515206694602966,0.08349555730819702
91,216,0.42425617575645447,0.6490374803543091,0.0026625217869877815
91,217,0.4677852690219879,0.5398114323616028,-0.02016035094857216
91,218,0.4672568738460541,0.5962800979614258,-0.04668073728680611
91,219,0.4600149095058441,0.6008102893829346,-0.033362049609422684
91,220,0.47186145186424255,0.5833615660667419,-0.05539163947105408
91,221,0.45658814907073975,0.4473464787006378,0.0001483483792981133
91,222,0.4364340901374817,0.43475815653800964,-0.0009213802986778319
91,223,0.4194086194038391,0.4334040880203247,0.0009655469912104309
91,224,0.40566113591194153,0.4382861256599426,0.006833849474787712
91,225,0.3968307077884674,0.44833990931510925,0.014878518879413605
91,226,0.3925718069076538,0.48441892862319946,0.03357013687491417
91,227,0.3626803755760193,0.535019040107727,0.08969059586524963
91,228,0.40098172426223755,0.5110973119735718,0.023249808698892593
91,229,0.4128308892250061,0.5166031122207642,0.015213572420179844
91,230,0.42868298292160034,0.516385018825531,0.009473666548728943
91,231,0.4437336027622223,0.512177050113678,0.006233367137610912
91,232,0.45550912618637085,0.5062930583953857,0.005600767210125923
91,233,0.46358680725097656,0.5001144409179688,0.004453215282410383
91,234,0.3642968535423279,0.5338357090950012,0.1352604329586029
91,235,0.46032628417015076,0.6056472659111023,-0.027472693473100662
91,236,0.4747280478477478,0.5446879863739014,-0.03848720341920853
91,237,0.47556430101394653,0.5973116755485535,-0.05655786395072937
91,238,0.4824971556663513,0.6063735485076904,-0.05203850939869881
91,239,0.4759152829647064,0.6004660129547119,-0.0506739541888237
91,240,0.4637950658798218,0.6109323501586914,-0.023713944479823112
91,241,0.4847906529903412,0.6079210042953491,-0.05532439425587654
91,242,0.48620328307151794,0.6119883060455322,-0.04113512858748436
